agent_id,origin_nid,destin_nid,hour,quarter,tour_category,person_id
25830,2355,1724,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7490182.0
25831,1585,2354,8.0,4.0,INDIVIDUAL_NON_MANDATORY,2339229.0
25832,2703,2354,8.0,4.0,MANDATORY,2339230.0
25833,1183,2354,8.0,3.0,MANDATORY,538810.0
25834,792,2354,7.0,2.0,MANDATORY,538811.0
25835,1556,220,7.0,1.0,MANDATORY,826249.0
25836,320,2075,8.0,2.0,MANDATORY,2338731.0
25837,1862,2354,7.0,0.0,MANDATORY,2338732.0
25838,835,2354,7.0,3.0,MANDATORY,461786.0
25839,1837,2354,7.0,3.0,MANDATORY,461787.0
25840,1269,2354,7.0,1.0,MANDATORY,826047.0
25841,1353,2354,7.0,1.0,MANDATORY,1421041.0
25842,792,2354,7.0,3.0,MANDATORY,461604.0
25843,1369,2354,8.0,0.0,MANDATORY,824110.0
25844,1354,2354,8.0,5.0,INDIVIDUAL_NON_MANDATORY,823736.0
25845,1884,1489,8.0,1.0,INDIVIDUAL_NON_MANDATORY,823736.0
25846,2042,2354,7.0,4.0,MANDATORY,823737.0
25847,2428,2354,7.0,2.0,MANDATORY,823738.0
25848,1257,2354,8.0,2.0,MANDATORY,823739.0
25849,2437,2354,7.0,1.0,MANDATORY,159671.0
25850,2062,2354,8.0,5.0,MANDATORY,3900378.0
25851,2436,2354,7.0,3.0,MANDATORY,3900379.0
25852,1642,2354,7.0,3.0,MANDATORY,3900380.0
25853,2572,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,825761.0
25854,2535,2354,8.0,0.0,MANDATORY,5933956.0
25855,2231,2375,7.0,3.0,MANDATORY,2339297.0
25856,1993,2692,7.0,3.0,MANDATORY,2339298.0
25857,1769,1297,7.0,0.0,MANDATORY,825554.0
25858,1837,2354,7.0,3.0,MANDATORY,825556.0
25859,1407,2354,8.0,5.0,MANDATORY,825855.0
25860,1487,2354,8.0,3.0,MANDATORY,825856.0
25861,568,1696,8.0,1.0,MANDATORY,825857.0
25862,2704,2354,7.0,4.0,INDIVIDUAL_NON_MANDATORY,7804732.0
25863,1836,2354,7.0,3.0,MANDATORY,461944.0
25864,570,322,7.0,5.0,MANDATORY,461945.0
25865,2523,2354,8.0,4.0,INDIVIDUAL_NON_MANDATORY,7804692.0
25866,1555,912,7.0,1.0,MANDATORY,7490246.0
25867,263,2354,8.0,5.0,MANDATORY,7490246.0
25868,1553,2354,7.0,3.0,MANDATORY,1209739.0
25869,2436,220,8.0,4.0,MANDATORY,1209743.0
25870,1258,2354,7.0,2.0,MANDATORY,7804728.0
25871,317,2354,8.0,0.0,MANDATORY,366110.0
25872,1676,2354,8.0,4.0,MANDATORY,462214.0
25873,1862,2354,7.0,0.0,MANDATORY,462215.0
25874,1863,2354,8.0,4.0,MANDATORY,823647.0
25875,317,2354,8.0,2.0,MANDATORY,2338976.0
25876,1100,1688,8.0,0.0,MANDATORY,2338978.0
25877,1850,2108,7.0,2.0,MANDATORY,7805040.0
25878,1098,2354,7.0,2.0,MANDATORY,1209819.0
25879,1276,2354,8.0,0.0,MANDATORY,1209820.0
25880,2125,2354,7.0,3.0,MANDATORY,1209822.0
25881,568,2354,8.0,3.0,MANDATORY,1209823.0
25882,1267,1924,7.0,5.0,MANDATORY,462459.0
25883,1276,829,8.0,5.0,MANDATORY,826343.0
25884,1768,2354,7.0,2.0,MANDATORY,826344.0
25885,2704,2354,7.0,3.0,MANDATORY,826345.0
25886,2355,1552,8.0,5.0,MANDATORY,826345.0
25887,2483,2354,8.0,4.0,MANDATORY,5933725.0
25888,2470,2354,8.0,4.0,MANDATORY,5933726.0
25889,1487,2354,8.0,4.0,MANDATORY,5933727.0
25890,2124,2354,8.0,3.0,MANDATORY,2338643.0
25891,715,2354,8.0,0.0,MANDATORY,2338645.0
25892,1094,1800,7.0,0.0,MANDATORY,159728.0
25893,770,184,8.0,0.0,INDIVIDUAL_NON_MANDATORY,461515.0
25894,385,2692,8.0,5.0,MANDATORY,4939359.0
25895,2523,2354,7.0,4.0,MANDATORY,4939360.0
25896,2522,2144,8.0,4.0,MANDATORY,4939361.0
25897,790,1165,8.0,4.0,MANDATORY,443499.0
25898,386,2354,7.0,1.0,MANDATORY,461646.0
25899,2230,210,8.0,5.0,MANDATORY,461647.0
25900,2434,2290,7.0,3.0,MANDATORY,4066938.0
25901,2013,154,7.0,4.0,MANDATORY,4066939.0
25902,1089,84,8.0,5.0,MANDATORY,4066939.0
25903,1114,2479,7.0,0.0,MANDATORY,4066940.0
25904,1641,2354,8.0,2.0,MANDATORY,462430.0
25905,1185,2596,8.0,3.0,MANDATORY,462431.0
25906,2635,2216,8.0,5.0,MANDATORY,462431.0
25907,1283,2175,8.0,3.0,MANDATORY,462431.0
25908,2013,1118,8.0,4.0,MANDATORY,2338981.0
25909,2472,2354,8.0,5.0,MANDATORY,824779.0
25910,1845,2354,7.0,3.0,MANDATORY,824780.0
25911,718,2354,7.0,4.0,MANDATORY,824783.0
25912,723,1245,8.0,4.0,INDIVIDUAL_NON_MANDATORY,7804768.0
25913,787,2354,8.0,5.0,MANDATORY,824617.0
25914,718,2354,7.0,3.0,MANDATORY,824892.0
25915,835,2354,7.0,1.0,MANDATORY,1209469.0
25916,1551,2354,8.0,5.0,MANDATORY,1209471.0
25917,1100,2354,7.0,0.0,MANDATORY,1209472.0
25918,1685,2354,8.0,5.0,INDIVIDUAL_NON_MANDATORY,824433.0
25919,1297,2354,7.0,0.0,MANDATORY,822826.0
25920,1684,2354,7.0,3.0,MANDATORY,822831.0
25921,2522,2354,7.0,2.0,MANDATORY,4067312.0
25922,380,2354,7.0,5.0,INDIVIDUAL_NON_MANDATORY,825418.0
25923,1098,788,8.0,1.0,MANDATORY,824130.0
25924,2575,2354,7.0,3.0,MANDATORY,461768.0
25925,770,2354,8.0,4.0,MANDATORY,461769.0
25926,1358,2354,8.0,2.0,MANDATORY,2339096.0
25927,386,2080,7.0,0.0,MANDATORY,2339097.0
25928,790,2354,8.0,1.0,MANDATORY,2339098.0
25929,1110,1676,8.0,4.0,MANDATORY,823585.0
25930,1836,1999,7.0,1.0,MANDATORY,823586.0
25931,1268,1343,7.0,1.0,MANDATORY,823588.0
25932,1350,2354,7.0,0.0,MANDATORY,823591.0
25933,385,2354,7.0,5.0,MANDATORY,826041.0
25934,2532,325,7.0,3.0,MANDATORY,826042.0
25935,2490,2354,8.0,3.0,INDIVIDUAL_NON_MANDATORY,2990150.0
25936,1269,2354,7.0,4.0,MANDATORY,2990151.0
25937,1115,2354,8.0,2.0,MANDATORY,823616.0
25938,1937,2680,7.0,0.0,MANDATORY,823617.0
25939,207,579,7.0,0.0,MANDATORY,823617.0
25940,2137,1489,8.0,1.0,MANDATORY,823617.0
25941,568,808,7.0,1.0,MANDATORY,823619.0
25942,686,2354,7.0,3.0,MANDATORY,823623.0
25943,833,1878,8.0,1.0,MANDATORY,2989706.0
25944,2355,1615,7.0,1.0,MANDATORY,4066853.0
25945,2118,2354,8.0,4.0,MANDATORY,7490241.0
25946,1684,2354,8.0,2.0,MANDATORY,7490244.0
25947,1353,231,8.0,4.0,MANDATORY,7804644.0
25948,380,2354,7.0,4.0,MANDATORY,7490539.0
25949,2720,2354,7.0,3.0,MANDATORY,7490541.0
25950,1371,2354,8.0,2.0,MANDATORY,823427.0
25951,1349,2354,7.0,0.0,MANDATORY,159787.0
25952,382,368,8.0,1.0,MANDATORY,7804861.0
25953,2584,2354,7.0,3.0,MANDATORY,7490313.0
25954,1603,2354,7.0,5.0,MANDATORY,7490315.0
25955,1487,2089,7.0,5.0,MANDATORY,7490316.0
25956,1296,1243,8.0,1.0,INDIVIDUAL_NON_MANDATORY,1209491.0
25957,717,1469,7.0,0.0,MANDATORY,825811.0
25958,1031,2703,8.0,2.0,MANDATORY,7805039.0
25959,1725,566,8.0,0.0,MANDATORY,7805039.0
25960,2117,2354,8.0,5.0,MANDATORY,825432.0
25961,1553,2354,8.0,0.0,MANDATORY,825433.0
25962,1769,2354,8.0,1.0,MANDATORY,159715.0
25963,1269,371,7.0,2.0,MANDATORY,823245.0
25964,1296,2354,8.0,3.0,MANDATORY,4067193.0
25965,1295,2354,8.0,4.0,MANDATORY,4067194.0
25966,2355,1703,8.0,3.0,INDIVIDUAL_NON_MANDATORY,443582.0
25967,2355,2523,8.0,5.0,INDIVIDUAL_NON_MANDATORY,569399.0
25968,2355,2598,8.0,5.0,MANDATORY,1178139.0
25969,2355,1929,8.0,5.0,MANDATORY,670031.0
25970,2355,2444,8.0,1.0,MANDATORY,1048907.0
25971,2355,943,8.0,0.0,INDIVIDUAL_NON_MANDATORY,1178506.0
25972,414,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,1178506.0
25973,2355,527,7.0,4.0,INDIVIDUAL_NON_MANDATORY,1111703.0
25974,2355,2463,8.0,1.0,MANDATORY,1229470.0
25975,2355,980,8.0,1.0,MANDATORY,826362.0
25976,2355,583,7.0,3.0,MANDATORY,1229761.0
25977,2355,1391,7.0,3.0,MANDATORY,627379.0
25978,2355,899,7.0,4.0,MANDATORY,627380.0
25979,2355,1564,8.0,0.0,MANDATORY,888138.0
25980,2355,931,7.0,3.0,MANDATORY,669888.0
25981,2355,735,7.0,0.0,INDIVIDUAL_NON_MANDATORY,443631.0
25982,2355,1662,7.0,2.0,MANDATORY,826382.0
25983,2355,2391,8.0,4.0,MANDATORY,2990257.0
25984,2355,871,8.0,1.0,MANDATORY,1229723.0
25985,2355,225,7.0,0.0,MANDATORY,55168.0
25986,2355,373,8.0,1.0,INDIVIDUAL_NON_MANDATORY,55123.0
25987,2355,319,7.0,3.0,MANDATORY,1229430.0
25988,1438,2354,7.0,4.0,INDIVIDUAL_NON_MANDATORY,1178399.0
25989,2355,1055,8.0,3.0,MANDATORY,1229221.0
25990,2355,326,8.0,3.0,MANDATORY,1178197.0
25991,2355,1970,8.0,5.0,INDIVIDUAL_NON_MANDATORY,1229787.0
25992,2355,2587,7.0,1.0,MANDATORY,546742.0
25993,2355,1601,7.0,3.0,MANDATORY,4939696.0
25994,2355,2596,7.0,4.0,MANDATORY,1229523.0
25995,2355,1916,7.0,0.0,INDIVIDUAL_NON_MANDATORY,888144.0
25996,2355,2001,7.0,0.0,MANDATORY,1178163.0
25997,2355,1895,7.0,4.0,MANDATORY,670060.0
25998,950,2354,8.0,2.0,MANDATORY,670060.0
25999,2355,102,8.0,2.0,MANDATORY,669934.0
26000,2355,789,8.0,0.0,MANDATORY,1111614.0
26001,2355,741,7.0,1.0,INDIVIDUAL_NON_MANDATORY,1178048.0
26002,367,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,1178048.0
26003,2355,2408,7.0,4.0,MANDATORY,1178607.0
26004,2355,1060,8.0,5.0,MANDATORY,4763290.0
26005,289,84,8.0,5.0,MANDATORY,4763290.0
26006,2355,2450,8.0,5.0,MANDATORY,1178597.0
26007,2355,1413,7.0,5.0,MANDATORY,1229636.0
26008,2355,1283,7.0,0.0,MANDATORY,670095.0
26009,2355,140,7.0,0.0,MANDATORY,1229178.0
26010,2355,314,8.0,3.0,MANDATORY,888198.0
26011,2355,2258,7.0,3.0,MANDATORY,2087456.0
26012,2355,2510,7.0,0.0,INDIVIDUAL_NON_MANDATORY,669828.0
26013,983,84,8.0,3.0,INDIVIDUAL_NON_MANDATORY,669828.0
26014,2355,1171,7.0,5.0,MANDATORY,1229883.0
26015,2355,114,8.0,1.0,MANDATORY,1229547.0
26016,2355,2021,8.0,1.0,MANDATORY,1048978.0
26017,2355,2144,8.0,0.0,MANDATORY,669820.0
26018,2355,2252,7.0,4.0,MANDATORY,669822.0
26019,2355,2378,7.0,5.0,MANDATORY,1178639.0
26020,2355,764,8.0,4.0,INDIVIDUAL_NON_MANDATORY,4839517.0
26021,2355,1663,7.0,4.0,MANDATORY,3747831.0
26022,2355,740,7.0,1.0,MANDATORY,2083642.0
26023,2355,2377,7.0,2.0,MANDATORY,443756.0
26024,2355,1722,7.0,5.0,MANDATORY,2087606.0
26025,2355,1151,7.0,2.0,MANDATORY,4048246.0
26026,2355,219,8.0,1.0,MANDATORY,3983735.0
26027,2355,280,8.0,3.0,MANDATORY,2087458.0
26028,2355,144,8.0,4.0,INDIVIDUAL_NON_MANDATORY,384156.0
26029,2355,2339,7.0,3.0,MANDATORY,2083687.0
26030,2355,1720,7.0,3.0,MANDATORY,2087537.0
26031,1884,2598,7.0,5.0,MANDATORY,443709.0
26032,1979,2354,7.0,1.0,MANDATORY,443709.0
26033,2355,2129,8.0,3.0,MANDATORY,2083733.0
26034,2596,2461,8.0,0.0,MANDATORY,2083733.0
26035,2355,220,7.0,3.0,MANDATORY,2937432.0
26036,2355,657,7.0,5.0,MANDATORY,4839561.0
26037,2355,2313,8.0,3.0,MANDATORY,670136.0
26038,2355,1857,8.0,3.0,MANDATORY,2087511.0
26039,2355,1568,8.0,3.0,MANDATORY,443781.0
26040,2355,1397,7.0,1.0,MANDATORY,2087625.0
26041,2355,206,7.0,0.0,MANDATORY,7006703.0
26042,2173,151,8.0,2.0,MANDATORY,2083717.0
26043,2355,1473,8.0,3.0,MANDATORY,443819.0
26044,2355,53,7.0,3.0,MANDATORY,160111.0
26045,2355,2666,8.0,5.0,MANDATORY,2087487.0
26046,2355,1831,7.0,0.0,MANDATORY,2087617.0
26047,2355,697,8.0,0.0,MANDATORY,2083653.0
26048,2355,1885,8.0,5.0,MANDATORY,7006714.0
26049,2355,884,7.0,1.0,MANDATORY,443737.0
26050,2355,2675,8.0,1.0,MANDATORY,87411.0
26051,2355,2021,7.0,0.0,MANDATORY,5696405.0
26052,2355,523,8.0,4.0,MANDATORY,1771404.0
26053,2355,1871,8.0,1.0,MANDATORY,7324500.0
26054,2355,2428,7.0,1.0,MANDATORY,2083685.0
26055,1368,695,8.0,1.0,MANDATORY,2083685.0
26056,2355,1653,8.0,4.0,MANDATORY,160035.0
26057,2355,231,8.0,3.0,MANDATORY,2087621.0
26058,2355,1122,8.0,4.0,INDIVIDUAL_NON_MANDATORY,1111733.0
26059,2355,1266,7.0,1.0,MANDATORY,2083646.0
26060,2355,837,8.0,3.0,INDIVIDUAL_NON_MANDATORY,7324604.0
26061,2355,43,7.0,2.0,MANDATORY,4067483.0
26062,2355,1565,7.0,0.0,MANDATORY,3705952.0
26063,2355,1810,7.0,2.0,MANDATORY,398665.0
26064,2355,2032,8.0,0.0,MANDATORY,2087467.0
26065,276,106,8.0,3.0,MANDATORY,2087467.0
26066,2355,2101,8.0,5.0,MANDATORY,7324628.0
26067,2355,2248,8.0,3.0,MANDATORY,5696411.0
26068,2355,1288,8.0,1.0,MANDATORY,87417.0
26069,2355,40,8.0,2.0,INDIVIDUAL_NON_MANDATORY,2087565.0
26070,2355,991,8.0,3.0,INDIVIDUAL_NON_MANDATORY,160048.0
26071,2355,1985,8.0,4.0,INDIVIDUAL_NON_MANDATORY,2087566.0
26072,2355,1699,7.0,1.0,MANDATORY,2083713.0
26073,2355,661,8.0,2.0,MANDATORY,444156.0
26074,2355,1604,8.0,5.0,MANDATORY,3946928.0
26075,2355,2652,7.0,5.0,MANDATORY,1049013.0
26076,2355,373,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7805243.0
26077,2355,393,7.0,2.0,MANDATORY,2074281.0
26078,2355,666,7.0,3.0,MANDATORY,3730445.0
26079,2355,340,8.0,0.0,MANDATORY,3730597.0
26080,2355,1831,8.0,5.0,MANDATORY,6123362.0
26081,2355,932,8.0,0.0,MANDATORY,1049001.0
26082,2355,1732,7.0,4.0,MANDATORY,4763328.0
26083,2355,929,7.0,4.0,MANDATORY,444173.0
26084,2355,2110,8.0,1.0,MANDATORY,4763350.0
26085,2355,1426,8.0,3.0,INDIVIDUAL_NON_MANDATORY,398940.0
26086,1932,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,398940.0
26087,2355,557,8.0,4.0,MANDATORY,588029.0
26088,2355,732,8.0,0.0,MANDATORY,444033.0
26089,2355,2206,7.0,5.0,MANDATORY,627537.0
26090,2355,381,7.0,5.0,MANDATORY,160180.0
26091,2355,2109,8.0,3.0,INDIVIDUAL_NON_MANDATORY,2041952.0
26092,2717,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,2041952.0
26093,2355,462,7.0,0.0,MANDATORY,398867.0
26094,2650,2456,7.0,4.0,MANDATORY,398867.0
26095,2355,1814,7.0,1.0,MANDATORY,670181.0
26096,2355,201,8.0,1.0,MANDATORY,2087681.0
26097,2355,1961,7.0,1.0,MANDATORY,5701801.0
26098,783,2354,8.0,4.0,MANDATORY,5701801.0
26099,2355,737,8.0,2.0,MANDATORY,5701801.0
26100,2355,1675,7.0,0.0,MANDATORY,1653129.0
26101,1453,2354,8.0,0.0,MANDATORY,1653129.0
26102,2355,2132,7.0,0.0,MANDATORY,6047312.0
26103,2355,763,8.0,1.0,MANDATORY,6047313.0
26104,2355,697,8.0,0.0,INDIVIDUAL_NON_MANDATORY,3730564.0
26105,2355,719,8.0,5.0,MANDATORY,2281968.0
26106,2355,310,8.0,2.0,MANDATORY,1661935.0
26107,2355,2000,8.0,5.0,MANDATORY,160215.0
26108,2355,2045,8.0,1.0,MANDATORY,2319049.0
26109,2355,1035,7.0,2.0,MANDATORY,398823.0
26110,2355,223,8.0,2.0,MANDATORY,444045.0
26111,2355,1247,8.0,0.0,INDIVIDUAL_NON_MANDATORY,366656.0
26112,2355,1263,8.0,0.0,MANDATORY,3730621.0
26113,1884,730,7.0,1.0,MANDATORY,443987.0
26114,2355,309,7.0,4.0,MANDATORY,6814221.0
26115,1884,2566,8.0,5.0,INDIVIDUAL_NON_MANDATORY,6814204.0
26116,2622,1542,8.0,2.0,INDIVIDUAL_NON_MANDATORY,6814204.0
26117,2355,786,8.0,4.0,MANDATORY,7324799.0
26118,2355,17,8.0,0.0,MANDATORY,4763374.0
26119,2355,180,7.0,5.0,MANDATORY,55568.0
26120,2355,622,7.0,0.0,MANDATORY,398981.0
26121,2355,1480,7.0,2.0,MANDATORY,6814242.0
26122,2355,672,7.0,0.0,MANDATORY,398865.0
26123,2355,309,8.0,2.0,MANDATORY,398913.0
26124,2355,1023,7.0,3.0,MANDATORY,3735951.0
26125,2355,1019,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7805209.0
26126,2355,834,7.0,4.0,MANDATORY,444017.0
26127,2355,230,7.0,5.0,MANDATORY,6047244.0
26128,2355,2469,8.0,0.0,MANDATORY,6814235.0
26129,2355,1477,8.0,5.0,MANDATORY,6047268.0
26130,2355,1156,7.0,4.0,MANDATORY,398893.0
26131,2355,735,8.0,5.0,MANDATORY,2990284.0
26132,2355,1770,8.0,5.0,MANDATORY,6123500.0
26133,2355,1899,7.0,2.0,INDIVIDUAL_NON_MANDATORY,6047403.0
26134,608,2354,7.0,5.0,INDIVIDUAL_NON_MANDATORY,6047403.0
26135,2355,555,8.0,3.0,MANDATORY,3747841.0
26136,1856,2059,8.0,0.0,MANDATORY,3747841.0
26137,2355,1155,7.0,2.0,MANDATORY,3730641.0
26138,2355,1377,8.0,5.0,MANDATORY,7324814.0
26139,2355,1548,8.0,2.0,MANDATORY,443953.0
26140,2355,2555,7.0,5.0,MANDATORY,2087659.0
26141,2355,1493,7.0,0.0,MANDATORY,6047340.0
26142,2355,1294,8.0,1.0,MANDATORY,443883.0
26143,2355,2206,8.0,2.0,MANDATORY,6744250.0
26144,2355,1468,7.0,1.0,MANDATORY,444285.0
26145,2355,1849,7.0,4.0,MANDATORY,411875.0
26146,2355,1375,8.0,5.0,MANDATORY,444427.0
26147,2355,77,7.0,1.0,MANDATORY,399307.0
26148,2355,1076,8.0,3.0,MANDATORY,55819.0
26149,2355,376,7.0,0.0,INDIVIDUAL_NON_MANDATORY,444252.0
26150,782,2354,8.0,4.0,INDIVIDUAL_NON_MANDATORY,444252.0
26151,2355,118,8.0,1.0,MANDATORY,55911.0
26152,1388,1542,8.0,2.0,MANDATORY,55911.0
26153,2355,1848,7.0,0.0,MANDATORY,2990312.0
26154,2355,2590,7.0,2.0,MANDATORY,1662026.0
26155,2355,2668,7.0,5.0,MANDATORY,2937480.0
26156,2355,1867,8.0,2.0,INDIVIDUAL_NON_MANDATORY,55926.0
26157,2355,2162,7.0,2.0,MANDATORY,2888383.0
26158,781,2354,8.0,0.0,MANDATORY,2888383.0
26159,2355,2110,8.0,3.0,INDIVIDUAL_NON_MANDATORY,3946987.0
26160,2355,1044,7.0,3.0,MANDATORY,2937485.0
26161,2270,2354,8.0,5.0,MANDATORY,2937485.0
26162,2355,2231,7.0,1.0,MANDATORY,6744242.0
26163,2355,354,8.0,1.0,MANDATORY,3946953.0
26164,2355,1899,8.0,4.0,INDIVIDUAL_NON_MANDATORY,5486431.0
26165,2355,723,8.0,5.0,MANDATORY,2888365.0
26166,2355,1127,7.0,5.0,MANDATORY,399251.0
26167,2355,2651,8.0,4.0,INDIVIDUAL_NON_MANDATORY,2888395.0
26168,2355,2140,7.0,3.0,MANDATORY,2888397.0
26169,2355,740,8.0,2.0,MANDATORY,6744332.0
26170,2355,824,7.0,1.0,INDIVIDUAL_NON_MANDATORY,55795.0
26171,1301,2431,7.0,2.0,INDIVIDUAL_NON_MANDATORY,55795.0
26172,2355,818,8.0,0.0,INDIVIDUAL_NON_MANDATORY,6814423.0
26173,1079,2354,8.0,4.0,INDIVIDUAL_NON_MANDATORY,6814423.0
26174,2355,813,7.0,0.0,INDIVIDUAL_NON_MANDATORY,399154.0
26175,239,2354,7.0,2.0,INDIVIDUAL_NON_MANDATORY,399154.0
26176,2355,2618,8.0,1.0,MANDATORY,399055.0
26177,2355,2191,8.0,1.0,MANDATORY,3947118.0
26178,1336,84,8.0,4.0,MANDATORY,3947118.0
26179,2355,717,8.0,3.0,MANDATORY,2888408.0
26180,2355,127,8.0,4.0,INDIVIDUAL_NON_MANDATORY,444206.0
26181,2355,682,7.0,1.0,MANDATORY,7872603.0
26182,2355,1965,7.0,4.0,MANDATORY,411868.0
26183,1209,84,8.0,4.0,MANDATORY,411868.0
26184,2355,860,7.0,2.0,INDIVIDUAL_NON_MANDATORY,3947184.0
26185,1651,84,7.0,5.0,INDIVIDUAL_NON_MANDATORY,3947184.0
26186,2355,164,8.0,1.0,MANDATORY,56543.0
26187,2355,646,8.0,0.0,MANDATORY,366829.0
26188,2355,189,8.0,2.0,MANDATORY,7805360.0
26189,2355,1353,8.0,1.0,MANDATORY,399499.0
26190,2355,402,7.0,5.0,MANDATORY,160432.0
26191,2355,696,8.0,0.0,INDIVIDUAL_NON_MANDATORY,366691.0
26192,2355,959,8.0,4.0,MANDATORY,223203.0
26194,2355,87,7.0,1.0,MANDATORY,366745.0
26195,2355,1604,7.0,2.0,MANDATORY,399633.0
26196,2355,1704,8.0,0.0,INDIVIDUAL_NON_MANDATORY,7805326.0
26197,2355,827,7.0,1.0,MANDATORY,2612512.0
26198,2355,2076,7.0,2.0,MANDATORY,2612514.0
26199,2355,661,8.0,1.0,MANDATORY,399575.0
26200,392,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,160361.0
26201,2355,1961,8.0,3.0,INDIVIDUAL_NON_MANDATORY,56342.0
26202,2355,345,8.0,5.0,MANDATORY,2258127.0
26203,2355,2205,8.0,1.0,MANDATORY,5676475.0
26204,2355,595,7.0,2.0,MANDATORY,290488.0
26205,2355,921,8.0,4.0,MANDATORY,4048286.0
26206,2355,753,8.0,3.0,MANDATORY,399521.0
26207,2355,183,8.0,0.0,MANDATORY,222984.0
26208,2355,2654,8.0,3.0,MANDATORY,4839629.0
26209,2355,2347,7.0,0.0,INDIVIDUAL_NON_MANDATORY,399570.0
26210,2606,2354,7.0,2.0,INDIVIDUAL_NON_MANDATORY,399570.0
26211,2355,496,8.0,3.0,INDIVIDUAL_NON_MANDATORY,290376.0
26212,2355,844,8.0,2.0,INDIVIDUAL_NON_MANDATORY,5224061.0
26213,2355,1686,7.0,5.0,MANDATORY,444537.0
26214,1198,1629,7.0,5.0,MANDATORY,444537.0
26215,2355,2514,7.0,0.0,MANDATORY,366725.0
26216,2355,2370,7.0,3.0,MANDATORY,56666.0
26217,2355,205,8.0,3.0,INDIVIDUAL_NON_MANDATORY,56556.0
26218,2355,628,7.0,3.0,MANDATORY,366947.0
26219,963,2354,7.0,0.0,MANDATORY,366947.0
26220,2355,2608,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7805477.0
26221,2355,1191,7.0,4.0,MANDATORY,4939744.0
26222,2355,1516,7.0,2.0,MANDATORY,4939745.0
26223,2355,2237,7.0,4.0,MANDATORY,627615.0
26224,2355,183,7.0,2.0,MANDATORY,366678.0
26225,2355,753,8.0,1.0,INDIVIDUAL_NON_MANDATORY,222956.0
26226,2355,2035,7.0,0.0,MANDATORY,7176717.0
26227,2355,1381,7.0,2.0,INDIVIDUAL_NON_MANDATORY,160812.0
26228,883,2354,8.0,4.0,INDIVIDUAL_NON_MANDATORY,160812.0
26229,2355,95,7.0,0.0,MANDATORY,7176753.0
26230,2355,1036,7.0,1.0,MANDATORY,7324858.0
26231,2355,2118,8.0,0.0,MANDATORY,399953.0
26232,2355,584,7.0,4.0,MANDATORY,3747931.0
26233,2355,1887,8.0,3.0,MANDATORY,2319129.0
26234,2355,164,8.0,3.0,MANDATORY,160843.0
26235,1434,2354,8.0,5.0,MANDATORY,160843.0
26236,2355,927,8.0,3.0,MANDATORY,2088097.0
26237,2355,257,8.0,0.0,MANDATORY,4939767.0
26238,2355,1622,8.0,1.0,MANDATORY,2087945.0
26239,2355,1393,7.0,4.0,MANDATORY,2888422.0
26240,2355,1729,7.0,4.0,MANDATORY,7176712.0
26241,2355,1763,7.0,0.0,MANDATORY,670205.0
26242,2355,697,7.0,3.0,INDIVIDUAL_NON_MANDATORY,7176743.0
26243,668,2354,7.0,0.0,INDIVIDUAL_NON_MANDATORY,7176743.0
26244,2355,2120,7.0,3.0,MANDATORY,399771.0
26245,2355,965,8.0,4.0,INDIVIDUAL_NON_MANDATORY,57075.0
26246,1591,2354,8.0,3.0,INDIVIDUAL_NON_MANDATORY,57075.0
26247,2355,1600,8.0,0.0,MANDATORY,3394484.0
26248,2355,827,8.0,0.0,MANDATORY,4048333.0
26249,2355,1590,7.0,1.0,INDIVIDUAL_NON_MANDATORY,2087963.0
26250,1456,2354,7.0,3.0,INDIVIDUAL_NON_MANDATORY,2087963.0
26251,2355,1770,7.0,4.0,MANDATORY,7176761.0
26252,2355,166,8.0,4.0,MANDATORY,3747885.0
26253,2355,1837,7.0,4.0,MANDATORY,7176701.0
26254,2355,1624,8.0,3.0,MANDATORY,160858.0
26256,2355,2521,7.0,5.0,MANDATORY,2088021.0
26257,2355,561,8.0,0.0,MANDATORY,399849.0
26258,2355,271,7.0,1.0,INDIVIDUAL_NON_MANDATORY,399850.0
26259,2000,84,8.0,0.0,INDIVIDUAL_NON_MANDATORY,399850.0
26260,2355,1548,7.0,4.0,MANDATORY,4048331.0
26261,2355,2657,7.0,3.0,MANDATORY,7490777.0
26262,2355,2341,7.0,5.0,MANDATORY,3735963.0
26263,2355,2142,7.0,4.0,MANDATORY,2319137.0
26264,2355,1430,7.0,5.0,MANDATORY,399713.0
26265,2355,1215,7.0,1.0,MANDATORY,2319107.0
26266,2355,588,7.0,1.0,MANDATORY,7176726.0
26267,2355,2247,8.0,1.0,INDIVIDUAL_NON_MANDATORY,399738.0
26268,2355,2079,8.0,2.0,MANDATORY,161338.0
26269,2355,2232,8.0,5.0,MANDATORY,3748103.0
26270,2355,1682,7.0,1.0,MANDATORY,4048510.0
26271,2355,358,7.0,3.0,MANDATORY,7176842.0
26272,2355,1555,7.0,2.0,MANDATORY,2074321.0
26273,2355,2235,7.0,4.0,MANDATORY,670387.0
